epoch,step,train_acc,train_loss,val_acc,val_loss
7,4551,,,0.7622377872467041,0.5399581789970398
8,4599,1.0,0.35044199228286743,,
8,4649,1.0,0.5527844429016113,,
8,4699,1.0,0.343710333108902,,
8,4749,1.0,0.4002644121646881,,
8,4799,1.0,0.322759211063385,,
8,4849,1.0,0.32473668456077576,,
8,4899,1.0,0.32094016671180725,,
8,4949,1.0,0.3340546190738678,,
8,4999,1.0,0.3411768972873688,,
8,5049,1.0,0.31712931394577026,,
8,5099,1.0,0.3177333474159241,,
8,5120,,,0.7552447319030762,0.5383055806159973
9,5149,1.0,0.6507797837257385,,
9,5199,0.0,1.3088682889938354,,
9,5249,1.0,0.359566867351532,,
9,5299,0.0,1.1669563055038452,,
9,5349,0.0,0.8073031902313232,,
9,5399,1.0,0.326068639755249,,
9,5449,0.0,1.108170747756958,,
9,5499,1.0,0.38633230328559875,,
9,5549,1.0,0.4092361330986023,,
9,5599,1.0,0.3177647590637207,,
9,5649,1.0,0.31614577770233154,,
9,5689,,,0.7622377872467041,0.5370246171951294
10,5699,0.0,0.7654170989990234,,
10,5749,1.0,0.31483468413352966,,
10,5799,1.0,0.3327723741531372,,
10,5849,1.0,0.3158963620662689,,
10,5899,1.0,0.49499034881591797,,
10,5949,1.0,0.3190069794654846,,
10,5999,1.0,0.33107230067253113,,
10,6049,1.0,0.3390441834926605,,
10,6099,1.0,0.5381026864051819,,
10,6149,1.0,0.3164784610271454,,
10,6199,1.0,0.6310766935348511,,
10,6249,1.0,0.3633943200111389,,
10,6258,,,0.7552447319030762,0.5356186032295227
11,6299,1.0,0.3477424681186676,,
11,6349,1.0,0.31528425216674805,,
11,6399,1.0,0.6159301996231079,,
11,6449,1.0,0.31551870703697205,,
11,6499,0.0,1.1042953729629517,,
11,6549,1.0,0.38141876459121704,,
11,6599,1.0,0.31768953800201416,,
11,6649,0.0,1.3051483631134033,,
11,6699,1.0,0.3166687786579132,,
11,6749,1.0,0.3153661787509918,,
11,6799,0.0,1.1935784816741943,,
11,6827,,,0.7622377872467041,0.534480094909668
12,6849,1.0,0.31706690788269043,,
12,6899,1.0,0.31405141949653625,,
12,6949,0.0,0.9766442179679871,,
12,6999,1.0,0.31437617540359497,,
12,7049,1.0,0.34041520953178406,,
12,7099,1.0,0.33364373445510864,,
12,7149,0.0,0.8595730662345886,,
12,7199,1.0,0.3157970905303955,,
12,7249,1.0,0.6772924661636353,,
12,7299,0.0,0.834347128868103,,
12,7349,0.0,1.010384440422058,,
12,7396,,,0.7622377872467041,0.5336941480636597
13,7399,1.0,0.3231707215309143,,
13,7449,0.0,0.8073071837425232,,
13,7499,1.0,0.3137216866016388,,
13,7549,1.0,0.3140226900577545,,
13,7599,1.0,0.3263108730316162,,
13,7649,1.0,0.48687461018562317,,
13,7699,0.0,1.295715093612671,,
13,7749,1.0,0.31612467765808105,,
13,7799,1.0,0.31972962617874146,,
13,7849,1.0,0.32383596897125244,,
13,7899,1.0,0.3147601783275604,,
13,7949,1.0,0.6501765251159668,,
13,7965,,,0.7692307829856873,0.532773494720459
14,7999,1.0,0.32035425305366516,,
14,8049,1.0,0.3133672773838043,,
14,8099,1.0,0.31379225850105286,,
14,8149,1.0,0.34206730127334595,,
14,8199,1.0,0.6240071058273315,,
14,8249,1.0,0.31685391068458557,,
14,8299,1.0,0.31879672408103943,,
14,8349,1.0,0.32151493430137634,,
14,8399,0.0,1.194742202758789,,
14,8449,1.0,0.3928913474082947,,
14,8499,1.0,0.33585426211357117,,
14,8534,,,0.7692307829856873,0.532136082649231
15,8549,1.0,0.36242803931236267,,
15,8599,0.0,1.1765649318695068,,
15,8649,1.0,0.31536999344825745,,
15,8699,1.0,0.32607775926589966,,
15,8749,1.0,0.3152347505092621,,
15,8799,0.0,1.289692759513855,,
15,8849,0.0,1.3056142330169678,,
15,8899,0.0,1.1066335439682007,,
15,8949,1.0,0.32462650537490845,,
15,8999,1.0,0.31754541397094727,,
15,9049,0.0,1.310321569442749,,
15,9099,1.0,0.459269642829895,,
15,9103,,,0.7692307829856873,0.5313199162483215
16,9149,1.0,0.36947911977767944,,
16,9199,1.0,0.31364938616752625,,
16,9249,1.0,0.3173990249633789,,
16,9299,1.0,0.5386714935302734,,
16,9349,1.0,0.3154585361480713,,
16,9399,0.0,0.8065475225448608,,
16,9449,1.0,0.3870493769645691,,
16,9499,1.0,0.31478533148765564,,
16,9549,1.0,0.31487947702407837,,
16,9599,0.0,1.3106777667999268,,
16,9649,1.0,0.5403603911399841,,
16,9672,,,0.7762237787246704,0.5307551622390747
17,9699,0.0,1.2123324871063232,,
17,9749,1.0,0.37043851613998413,,
17,9799,1.0,0.4577558934688568,,
17,9849,0.0,0.9011949300765991,,
17,9899,0.0,1.2239936590194702,,
17,9949,1.0,0.31574657559394836,,
17,9999,1.0,0.3156245946884155,,
17,10049,0.0,0.9791778326034546,,
17,10099,1.0,0.5585859417915344,,
17,10149,1.0,0.3215991258621216,,
17,10199,1.0,0.32184696197509766,,
17,10241,,,0.7832167744636536,0.5302221179008484
18,10249,1.0,0.31404367089271545,,
18,10299,0.0,1.3122764825820923,,
18,10349,0.0,0.7941303253173828,,
18,10399,1.0,0.34444788098335266,,
18,10449,0.0,1.0600461959838867,,
18,10499,1.0,0.3290126919746399,,
18,10549,0.0,0.9825440645217896,,
18,10599,1.0,0.39092156291007996,,
18,10649,1.0,0.31374093890190125,,
18,10699,1.0,0.31440281867980957,,
18,10749,1.0,0.686271071434021,,
18,10799,1.0,0.4117608070373535,,
18,10810,,,0.7972028255462646,0.5294042229652405
19,10849,0.0,1.19832181930542,,
19,10899,1.0,0.3136081099510193,,
19,10949,1.0,0.3176320195198059,,
19,10999,1.0,0.31889528036117554,,
19,11049,1.0,0.3892032206058502,,
19,11099,0.0,1.07871413230896,,
19,11149,1.0,0.3149486482143402,,
19,11199,1.0,0.3549748957157135,,
19,11249,1.0,0.31458595395088196,,
19,11299,1.0,0.34516698122024536,,
19,11349,1.0,0.34184321761131287,,
